oso;nombre;inscritos;MAS;votosBlancos;votosNulos;votosValidos;votosEmitidos;idRecinto;Recinto;Zona;PDC;PVB_IEP;MSM;MAS;UD
;190080807;236;146;2;4;215;221;153;COL. CARACAS                            ;ARMANDO ESCOBAR URIA                    ;18;16;10;146;25
;190080808;234;142;1;13;203;217;153;COL. CARACAS                            ;ARMANDO ESCOBAR URIA                    ;19;4;13;142;25
;190080809;235;140;1;2;213;216;153;COL. CARACAS                            ;ARMANDO ESCOBAR URIA                    ;20;15;8;140;30
;190080810;79;46;1;2;68;71;153;COL. CARACAS                            ;ARMANDO ESCOBAR URIA                    ;5;2;6;46;9
;190090101;239;139;1;7;211;219;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;16;11;11;139;34
;190090102;236;132;1;7;212;220;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;19;10;10;132;41
;190090103;234;153;1;3;214;218;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;20;13;4;153;24
;190090104;236;162;0;7;210;217;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;11;9;14;162;14
;190090105;238;137;2;4;211;217;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;23;11;18;137;22
;190090106;236;137;1;7;206;214;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;13;13;13;137;30
;190090107;235;135;1;21;213;235;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;21;12;7;135;38
;190090108;236;165;0;5;213;218;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;12;11;4;165;21
;190090109;234;142;2;4;213;219;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;19;16;9;142;27
;190090110;229;137;2;5;202;209;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;25;7;12;137;21
;190090111;235;149;3;3;217;223;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;21;12;9;149;26
;190090112;235;124;3;7;205;215;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;22;6;15;124;38
;190090113;235;128;2;10;202;214;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;19;11;10;128;34
;190090114;237;96;2;7;211;220;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;40;11;19;96;45
;190090115;121;71;0;6;105;111;110;COLEGIO TOPATER                         ;PAMPAHASI ALTO                          ;10;4;7;71;13
;190090201;237;103;1;4;213;218;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;30;9;17;103;54
;190090202;236;120;1;3;211;215;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;23;8;14;120;46
;190090203;238;108;1;9;204;214;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;34;12;10;108;40
;190090204;234;131;8;1;208;217;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;18;11;9;131;39
;190090205;232;139;1;2;203;206;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;19;13;10;139;22
;190090206;234;137;3;2;208;213;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;17;14;11;137;29
;190090207;235;123;1;3;210;214;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;29;12;15;123;31
;190090208;235;103;3;2;205;210;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;23;15;16;103;48
;190090209;235;114;1;7;205;213;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;23;15;9;114;44
;190090210;229;130;3;8;208;219;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;10;10;18;130;40
;190090211;235;124;3;4;213;220;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;15;19;16;124;39
;190090212;236;167;2;7;204;213;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;8;7;6;167;16
;190090213;229;116;2;3;207;212;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;18;18;12;116;43
;190090214;233;99;0;7;200;207;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;27;14;10;99;50
;190090215;233;103;0;5;206;211;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;23;16;10;103;54
;190090216;234;147;1;4;208;213;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;9;12;8;147;32
;190090217;233;139;1;6;199;206;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;15;9;12;139;24
;190090218;232;109;2;9;207;218;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;29;9;16;109;44
;190090219;233;123;4;10;207;221;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;19;7;9;123;49
;190090220;237;103;1;9;204;214;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;28;11;9;103;53
;190090221;234;123;3;5;213;221;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;27;10;13;123;40
;190090222;228;102;1;8;201;210;51;COLEGIO DON BOSCO                       ;PAMPAHASI BAJO                          ;30;17;8;102;44
;190090301;233;130;2;4;213;219;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;17;15;12;130;39
;190090302;233;116;0;5;207;212;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;33;11;19;116;28
;190090303;232;139;2;3;207;212;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;24;4;14;139;26
;190090304;235;144;19;7;209;235;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;20;10;10;144;25
;190090305;234;135;1;5;214;220;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;13;22;14;135;30
;190090306;234;124;1;10;203;214;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;17;12;9;124;41
;190090307;230;141;3;2;212;217;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;23;9;13;141;26
;190090308;235;135;3;3;212;218;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;13;14;11;135;39
;190090309;231;141;2;3;207;212;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;19;8;12;141;27
;190090310;225;133;2;9;193;204;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;11;7;13;133;29
;190090311;235;127;3;6;208;217;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;21;16;10;127;34
;190090312;236;169;2;5;211;218;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;14;8;7;169;13
;190090313;238;125;1;8;209;218;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;22;12;9;125;41
;190090314;234;142;1;3;214;218;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;16;15;11;142;30
;190090315;234;113;1;6;212;219;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;26;21;12;113;40
;190090316;66;46;0;1;58;59;68;COLEGIO JERUSALEM                       ;PAMPAHASI BAJO                          ;4;0;1;46;7
;190090401;235;137;1;4;210;215;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;26;10;10;137;27
;190090402;234;150;4;3;206;213;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;18;6;6;150;26
;190090403;235;130;1;13;203;217;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;22;14;7;130;30
;190090404;236;161;0;6;212;218;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;17;9;7;161;18
;190090405;233;136;0;1;210;211;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;25;11;6;136;32
;190090406;234;137;5;7;200;212;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;15;10;9;137;29
;190090407;237;135;1;8;205;214;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;12;12;14;135;32
;190090408;169;92;1;8;144;153;164;COLEGIO DELIA GAMBARTE                  ;PAMPAHASI BAJO                          ;21;6;8;92;17
;190090501;235;107;4;6;206;216;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;19;18;18;107;44
;190090502;239;126;0;7;214;221;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;27;9;16;126;36
;190090503;237;165;0;0;218;218;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;7;10;16;165;20
;190090504;234;116;0;8;201;209;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;24;6;18;116;37
;190090505;236;132;0;3;215;218;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;31;13;11;132;28
;190090506;237;128;2;6;198;206;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;18;10;12;128;30
;190090507;236;115;1;11;213;225;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;27;5;16;115;50
;190090508;230;151;3;5;200;208;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;14;7;13;151;15
;190090509;234;94;3;9;202;214;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;25;7;19;94;57
;190090510;237;113;1;7;209;217;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;27;14;19;113;36
;190090511;22;12;0;1;19;20;138;ESCUELA CIUDAD DEL NI�O                 ;CIUDAD DEL NI�O                         ;2;0;0;12;5
;190090601;233;173;3;3;206;212;165;ESCUELA 13 DE JUNIO CHINCHAYA           ;CHINCHAYA                               ;10;6;6;173;11
;190090602;232;180;7;5;202;214;165;ESCUELA 13 DE JUNIO CHINCHAYA           ;CHINCHAYA                               ;1;7;9;180;5
;190090603;195;141;4;6;165;175;165;ESCUELA 13 DE JUNIO CHINCHAYA           ;CHINCHAYA                               ;5;5;9;141;5
;190090701;234;174;0;8;210;218;150;ESC MSCAL ANTONIO JOSE DE SUCRE         ;CHICANI                                 ;7;3;7;174;19
;190090702;234;176;1;11;207;219;150;ESC MSCAL ANTONIO JOSE DE SUCRE         ;CHICANI                                 ;8;5;11;176;7
;190090703;224;184;6;2;209;217;150;ESC MSCAL ANTONIO JOSE DE SUCRE         ;CHICANI                                 ;4;3;11;184;7
;190100101;231;107;0;6;208;214;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;36;16;10;107;39
;190100102;231;103;1;14;205;220;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;22;7;15;103;58
;190100103;237;116;0;5;217;222;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;34;7;17;116;43
;190100104;233;125;1;3;214;218;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;22;8;10;125;49
;190100105;230;131;1;10;206;217;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;21;6;14;131;34
;190100106;234;129;0;7;214;221;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;13;15;14;129;43
;190100107;234;114;2;11;205;218;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;27;11;15;114;38
;190100108;229;111;2;1;208;211;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;25;14;22;111;36
;190100109;230;95;1;7;207;215;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;35;6;18;95;53
;190100110;230;107;2;2;211;215;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;30;14;17;107;43
;190100111;235;106;0;2;212;214;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;37;12;19;106;38
;190100112;233;118;2;4;213;219;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;28;5;17;118;45
;190100113;232;122;3;4;212;219;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;26;4;13;122;47
;190100114;232;103;2;6;203;211;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;34;9;18;103;39
;190100115;234;119;0;24;210;234;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;30;6;15;119;40
;190100116;231;106;0;7;209;216;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;22;10;25;106;46
;190100117;234;107;0;6;208;214;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;27;9;10;107;55
;190100118;234;128;1;6;211;218;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;21;10;9;128;43
;190100119;229;85;0;5;195;200;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;29;11;11;85;59
;190100120;228;90;3;13;198;214;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;30;13;14;90;51
;190100121;234;124;1;9;209;219;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;23;12;14;124;36
;190100122;222;78;1;4;194;199;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;33;11;22;78;50
;190100123;232;105;1;7;209;217;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;37;7;22;105;38
;190100124;57;31;0;1;55;56;219;PARROQUIA SE�OR DE LA SENTENCIA;VILLA ARMONIA                           ;10;4;1;31;9
;190100201;232;121;2;5;204;211;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;26;9;8;121;40
;190100202;235;126;3;1;204;208;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;23;10;10;126;35
;190100203;230;121;2;4;197;203;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;18;12;11;121;35
;190100204;238;132;4;3;213;220;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;21;12;12;132;36
;190100205;233;107;0;6;203;209;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;26;10;12;107;48
;190100206;232;113;1;4;211;216;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;22;8;15;113;53
;190100207;235;112;2;7;199;208;23;ESCUELA PEDRO POVEDA                    ;VILLA ARMONIA                           ;26;8;14;112;39
